id,datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,pressure,precipAccumulation,ozone,countRents_prev_year,countRents
2018112313,2018-11-23 13:00:00,Overcast,cloudy,0,0,7.98,6.31,6.7,0.92,2.66,3.5,98,0.97,0,4.323,,1014.13,,342.7,1269,1195
2018112314,2018-11-23 14:00:00,Overcast,cloudy,0,0,8.06,6.41,6.54,0.9,2.66,4.18,74,0.95,0,4.568,,1013.87,,342.6,1168,1103
2018112315,2018-11-23 15:00:00,Overcast,cloudy,0,0,8.06,6.03,6.04,0.87,3.25,4.9,77,0.97,0,5.189,,1013.56,,342.6,1327,1244
2018112316,2018-11-23 16:00:00,Overcast,cloudy,0,0,8.19,6.35,6.21,0.87,2.98,5.62,84,0.95,0,4.427,,1013.24,,343,1741,1742
2018112317,2018-11-23 17:00:00,Overcast,cloudy,0,0,8.2,6.05,6.58,0.9,3.51,6.38,94,0.95,0,4.829,,1012.96,,343.6,3221,2766
2018112318,2018-11-23 18:00:00,Overcast,cloudy,0,0,8.37,6.31,6.6,0.89,3.4,5.65,83,0.95,0,4.951,,1012.53,,341.5,3019,2252
2018112319,2018-11-23 19:00:00,Overcast,cloudy,0,0,8.34,6.6,6.7,0.89,2.87,6.04,70,0.89,0,5.681,,1012.34,,340.2,1641,1270
2018112320,2018-11-23 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.9,6.32,6.57,0.91,2.51,6.46,60,0.76,0,4.671,,1012.21,,338.6,953,769
2018112321,2018-11-23 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.14,6.43,7.04,0.93,2.77,9.62,65,0.81,0,4.345,,1012.13,,337.2,761,566
2018112322,2018-11-23 22:00:00,Overcast,cloudy,0,0,8.21,6.78,7.01,0.92,2.4,6.6,63,1,0,4.125,,1012.01,,336.2,631,500
2018112323,2018-11-23 23:00:00,Overcast,cloudy,0,0,8.19,6.09,7.04,0.92,3.41,6.31,75,1,0,3.594,,1011.84,,335.5,445,401
2018112400,2018-11-24 00:00:00,Overcast,cloudy,0.0057,0.08,8.46,6.96,7.21,0.92,2.54,7.66,68,1,0,5.018,rain,1010.84,,341.6,106,398
2018112401,2018-11-24 01:00:00,Overcast,cloudy,0.0057,0.08,8.1,6.82,7.13,0.94,2.18,7.72,56,1,0,4.847,rain,1010.47,,342.1,28,265
2018112402,2018-11-24 02:00:00,Overcast,cloudy,0,0,8.03,6.65,7.23,0.95,2.3,7.68,52,1,0,4.789,,1010.08,,342.1,22,202
2018112403,2018-11-24 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.96,6.25,7.1,0.94,2.72,7.86,48,0.83,0,4.707,,1009.78,,342.4,45,155
2018112404,2018-11-24 04:00:00,Overcast,cloudy,0.0066,0.14,8.51,6.4,7.23,0.92,3.56,8.51,53,0.93,0,5.817,rain,1009.64,,343.1,59,115
2018112405,2018-11-24 05:00:00,Overcast,cloudy,0.0208,0.22,8.56,6.28,7.19,0.91,3.91,9.37,56,0.93,0,5.672,rain,1009.76,,344,135,56
2018112406,2018-11-24 06:00:00,Overcast,cloudy,0.0514,0.29,8.67,6.69,7.46,0.92,3.37,8.38,55,1,0,5.258,rain,1009.76,,345.8,622,97
2018112407,2018-11-24 07:00:00,Overcast,cloudy,0.1342,0.34,9.25,7.29,7.5,0.89,3.57,8.66,57,1,0,5.532,rain,1009.95,,347.1,1982,219
2018112408,2018-11-24 08:00:00,Possible Drizzle,rain,0.3041,0.47,8.67,6.53,7.6,0.93,3.68,8.95,59,0.94,0,4.219,rain,1010.23,,348.4,4055,362
2018112409,2018-11-24 09:00:00,Possible Light Rain,rain,0.421,0.49,8.44,6.3,7.61,0.94,3.59,10.28,61,0.94,0,4.891,rain,1010.45,,349.7,2378,618
2018112410,2018-11-24 10:00:00,Possible Drizzle,rain,0.3085,0.38,9.15,7.27,7.86,0.92,3.39,8.99,62,0.89,0,6.566,rain,1010.53,,351,1226,943
2018112411,2018-11-24 11:00:00,Mostly Cloudy,partly-cloudy-day,0.137,0.25,8.86,6.46,7.21,0.89,4.29,8.72,63,0.83,1,9.043,rain,1010.55,,352.3,1036,1202
2018112412,2018-11-24 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0559,0.14,9.02,6.7,6.45,0.84,4.23,8.55,64,0.85,1,8.324,rain,1010.38,,353,1446,1377
2018112413,2018-11-24 13:00:00,Overcast,cloudy,0.0307,0.12,8.95,6.25,6.16,0.83,5.06,7.34,78,0.94,0,9.408,rain,1010.38,,354.2,1341,1487
2018112414,2018-11-24 14:00:00,Overcast,cloudy,0.0214,0.12,8.96,6.34,6.11,0.82,4.87,7.38,69,0.91,0,9.906,rain,1010.45,,355.2,1200,1401
2018112415,2018-11-24 15:00:00,Overcast,cloudy,0.0173,0.11,8.91,6.27,5.83,0.81,4.89,7.45,63,0.94,0,9.769,rain,1010.51,,356.3,1355,1279
2018112416,2018-11-24 16:00:00,Mostly Cloudy,partly-cloudy-night,0.0157,0.1,8.59,5.69,5.26,0.8,5.35,7.47,61,0.85,0,10.099,rain,1010.68,,357.4,1850,1106
2018112417,2018-11-24 17:00:00,Overcast,cloudy,0.0158,0.09,8.42,5.99,5.15,0.8,4.15,7.52,65,0.89,0,10.044,rain,1010.9,,358.4,3438,964
2018112418,2018-11-24 18:00:00,Overcast,cloudy,0.0134,0.07,8.21,5.67,5.16,0.81,4.28,6.92,65,0.89,0,10.01,rain,1010.95,,357.9,2649,817
2018112419,2018-11-24 19:00:00,Overcast,cloudy,0.007,0.05,8.28,5.82,4.89,0.79,4.15,7.06,60,0.91,0,10.959,rain,1010.87,,358.4,1361,657
2018112420,2018-11-24 20:00:00,Overcast,cloudy,0,0,8.2,6.01,4.84,0.79,3.58,7.32,64,0.89,0,11.937,,1011.14,,358.8,768,580
2018112421,2018-11-24 21:00:00,Overcast,cloudy,0,0,8.16,5.89,4.48,0.78,3.71,7.32,54,0.95,0,11.644,,1011.23,,359.1,558,483
2018112422,2018-11-24 22:00:00,Overcast,cloudy,0,0,7.97,5.65,4.51,0.79,3.73,7.76,57,0.91,0,11.149,,1011.35,,359.4,499,559
2018112423,2018-11-24 23:00:00,Overcast,cloudy,0,0,8.02,5.75,3.93,0.75,3.66,7.93,60,1,0,9.326,,1011.24,,359.6,392,303
2018112500,2018-11-25 00:00:00,Overcast,cloudy,0,0,7.84,5.67,4.02,0.77,3.39,8.13,60,0.98,0,9.282,,1010.68,,369.6,328,346
2018112501,2018-11-25 01:00:00,Overcast,cloudy,0,0,7.87,5.62,4.83,0.81,3.57,8.18,55,1,0,7.966,,1010.54,,369.8,229,280
2018112502,2018-11-25 02:00:00,Overcast,cloudy,0,0,8.06,5.76,4.82,0.8,3.74,8.19,51,1,0,7.166,,1010.23,,368.7,162,224
2018112503,2018-11-25 03:00:00,Overcast,cloudy,0.0094,0.04,8.21,6.07,4.41,0.77,3.5,8.32,52,1,0,6.934,rain,1010.36,,367.8,94,122
2018112504,2018-11-25 04:00:00,Overcast,cloudy,0.022,0.07,7.3,4.7,4.27,0.81,3.98,8.71,51,0.92,0,7.798,rain,1010.41,,367.5,88,78
2018112505,2018-11-25 05:00:00,Overcast,cloudy,0.0411,0.1,7.41,4.65,4.68,0.83,4.35,9.22,47,1,0,6.359,rain,1010.43,,367.4,61,69
2018112506,2018-11-25 06:00:00,Overcast,cloudy,0.0581,0.16,6.84,4.15,4.8,0.87,3.94,8.91,50,1,0,6.021,rain,1010.51,,367.4,102,61
2018112507,2018-11-25 07:00:00,Overcast,cloudy,0.0684,0.19,6.86,4.34,4.78,0.87,3.64,9.05,49,0.96,0,5.792,rain,1010.81,,367.4,226,127
2018112508,2018-11-25 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0733,0.23,6.84,4.11,4.91,0.87,4.02,9.15,44,0.86,0,6.846,rain,1011.21,,367.5,510,292
2018112509,2018-11-25 09:00:00,Mostly Cloudy,partly-cloudy-day,0.07,0.23,7.36,4.5,4.79,0.84,4.52,9.18,49,0.87,0,7.885,rain,1011.47,,367.5,891,568
2018112510,2018-11-25 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0576,0.22,7.12,4.26,4.75,0.85,4.4,9.11,55,0.75,0,8.634,rain,1011.45,,367.3,1158,928
2018112511,2018-11-25 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0446,0.17,7.62,4.89,4.63,0.81,4.38,8.97,59,0.75,0,9.434,rain,1011.31,,367.1,1510,1212
2018112512,2018-11-25 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0361,0.17,7.41,4.2,4.81,0.84,5.37,8.36,67,0.86,1,9.837,rain,1011.2,,365,1709,1357
2018112513,2018-11-25 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0204,0.16,7.43,4.45,4.56,0.82,4.83,8.25,68,0.75,0,9.919,rain,1011.24,,363.9,1737,1371
2018112514,2018-11-25 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0071,0.14,7.62,4.69,4.17,0.79,4.83,9.5,59,0.75,0,10.001,rain,1011,,362.8,1599,1260
2018112515,2018-11-25 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.65,4.92,4.26,0.79,4.4,8.17,58,0.75,0,10.003,,1011.19,,361.7,1332,1203
2018112516,2018-11-25 16:00:00,Overcast,cloudy,0,0,8.56,6.44,4.18,0.74,3.6,8.1,57,0.89,0,10.003,,1011.21,,361,1317,1092
2018112517,2018-11-25 17:00:00,Overcast,cloudy,0.0051,0.03,8.17,6.12,4.09,0.75,3.31,8.72,50,0.89,0,10.003,rain,1011.23,,360.4,1057,883
2018112518,2018-11-25 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0082,0.04,7.7,6.14,3.75,0.76,2.45,6.6,32,0.77,0,10.003,rain,1011.19,,356.7,913,865
2018112519,2018-11-25 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0072,0.03,7.31,5.75,3.7,0.78,2.36,6.33,36,0.81,0,10.003,rain,1011.27,,354.9,699,645
2018112520,2018-11-25 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0067,0.03,6.54,4.5,3.9,0.83,2.81,6.91,38,0.75,0,10.003,rain,1011.45,,353.1,533,474
2018112521,2018-11-25 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0068,0.03,6.66,4.51,3.85,0.82,2.98,8.67,39,0.8,0,10.003,rain,1011.59,,351.5,360,335
2018112522,2018-11-25 22:00:00,Overcast,cloudy,0,0,5.94,3.69,3.09,0.82,2.92,7.64,33,0.89,0,9.909,,1011.65,,350.2,438,345
2018112523,2018-11-25 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.74,4.94,3.95,0.82,2.52,8.09,19,0.79,0,9.484,,1011.63,,348.9,343,192
2018112600,2018-11-26 00:00:00,Overcast,cloudy,0,0,5.4,3.49,3.96,0.9,2.37,8.71,24,0.93,0,9.753,,1011.23,,347.9,302,122
2018112601,2018-11-26 01:00:00,Overcast,cloudy,0,0,5.91,3.77,3.8,0.86,2.76,8.66,11,1,0,9.866,,1011.11,,347.1,218,66
2018112602,2018-11-26 02:00:00,Overcast,cloudy,0,0,5.71,3.7,3.68,0.87,2.55,8.4,16,1,0,10.003,,1011.14,,346.7,186,37
2018112603,2018-11-26 03:00:00,Overcast,cloudy,0,0,6.23,4,4.05,0.86,2.98,8.17,17,0.93,0,10.003,,1011.17,,346.5,130,28
2018112604,2018-11-26 04:00:00,Overcast,cloudy,0,0,7.74,5.56,4.26,0.79,3.4,8.1,18,0.9,0,10.003,,1011.28,,346.8,91,44
2018112605,2018-11-26 05:00:00,Overcast,cloudy,0,0,7.69,5.71,4.12,0.78,3.04,8.06,14,0.89,0,10.003,,1011.31,,347.3,67,128
2018112606,2018-11-26 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.51,5.7,4.11,0.79,2.73,8.54,1,0.63,0,10.003,,1011.65,,346.2,69,624
2018112607,2018-11-26 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.74,4.75,4.11,0.83,2.78,9.29,353,0.59,0,10.003,,1012.07,,346.3,123,2085
2018112608,2018-11-26 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.65,4.59,4.09,0.84,2.85,10.79,356,0.61,0,10.003,,1012.66,,346.3,308,4240
2018112609,2018-11-26 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.02,4.68,4.31,0.83,3.39,7.86,356,0.63,0,10.003,,1013.16,,345.8,626,2244
2018112610,2018-11-26 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.95,4.63,4.18,0.83,3.33,8.4,353,0.66,0,10.003,,1013.35,,344.2,978,888
2018112611,2018-11-26 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.04,4.75,4.13,0.82,3.33,6.58,0,0.77,1,10.003,,1013.4,,342,1358,832
2018112612,2018-11-26 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.22,4.89,3.97,0.8,3.46,5.91,359,0.75,1,10.003,,1013.7,,343.5,1591,966
2018112613,2018-11-26 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.92,5.78,3.89,0.76,3.38,8.29,2,0.75,0,10.003,,1013.96,,340.3,1602,972
2018112614,2018-11-26 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.08,6.1,4.04,0.76,3.17,7.88,358,0.73,0,10.003,,1014.18,,336.1,1477,957
2018112615,2018-11-26 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.07,5.98,4.49,0.78,3.34,5.74,348,0.75,0,10.003,,1014.47,,332.3,1314,1057
2018112616,2018-11-26 16:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.82,5.94,4.36,0.79,2.92,5.72,353,0.82,0,10.003,,1014.88,,329.4,1139,1580
2018112617,2018-11-26 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.76,5.83,4.71,0.81,2.98,5.7,334,0.75,0,10.003,,1015.28,,326.8,839,3241
2018112618,2018-11-26 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.92,6.29,4.69,0.8,2.59,5.99,321,0.75,0,10.003,,1015.88,,322,779,3090
2018112619,2018-11-26 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.6,5.72,4.78,0.82,2.86,10.43,339,0.73,0,10.003,,1016.35,,320.4,548,1633
2018112620,2018-11-26 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.35,5.65,4.48,0.82,2.54,5.5,338,0.61,0,10.003,,1016.72,,319.5,436,1057
2018112621,2018-11-26 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.4,4.71,4.31,0.87,2.31,5.03,333,0.64,0,9.581,,1017.14,,318.8,378,659
2018112622,2018-11-26 22:00:00,Partly Cloudy,partly-cloudy-night,0.0061,0.04,6.3,5.03,4.25,0.87,1.85,4.3,308,0.44,0,8.243,rain,1017.38,,318.3,287,479
2018112623,2018-11-26 23:00:00,Partly Cloudy,partly-cloudy-night,0.0137,0.05,5.21,3.42,3.42,0.88,2.19,3.42,298,0.3,0,6.596,rain,1017.92,,317.9,148,225
2018112700,2018-11-27 00:00:00,Foggy,fog,0.0214,0.05,4.3,2.58,3.33,0.93,1.97,1.97,303,0.71,0,3.113,rain,1017.89,,320.4,109,136
2018112701,2018-11-27 01:00:00,Foggy,fog,0.0143,0.04,5.09,3.52,3.75,0.91,1.96,1.96,344,0.82,0,2.243,rain,1017.93,,318.4,68,82
2018112702,2018-11-27 02:00:00,Foggy,fog,0,0,5.01,3.66,4.15,0.94,1.74,1.74,287,0.88,0,2.182,,1017.56,,315.4,21,35
2018112703,2018-11-27 03:00:00,Foggy,fog,0,0,5.26,3.76,4.21,0.93,1.92,1.92,288,1,0,2.545,,1017.4,,313,24,26
2018112704,2018-11-27 04:00:00,Foggy,fog,0,0,5.07,4.15,4.49,0.96,1.41,1.41,325,1,0,1.89,,1017.26,,311.9,29,43
2018112705,2018-11-27 05:00:00,Foggy,fog,0,0,4.92,3.67,4.02,0.94,1.64,1.64,259,1,0,0.604,,1017.23,,311.3,113,105
2018112706,2018-11-27 06:00:00,Foggy,fog,0.0051,0.03,4.92,4.92,4.02,0.94,0.72,0.72,175,1,0,0.504,rain,1017.13,,310.1,517,701
2018112707,2018-11-27 07:00:00,Foggy,fog,0.0072,0.05,4.32,2.88,3.72,0.96,1.73,1.79,150,1,0,0.256,rain,1017.09,,309.7,1316,2175
2018112708,2018-11-27 08:00:00,Foggy,fog,0.0105,0.07,4.27,2.02,3.8,0.97,2.51,3.42,116,1,0,0.179,rain,1017.34,,309.3,3110,4512
2018112709,2018-11-27 09:00:00,Foggy,fog,0.0116,0.07,3.82,1.3,3.29,0.96,2.73,5.09,145,1,0,0.4,rain,1017.15,,309.2,1808,2305
2018112710,2018-11-27 10:00:00,Foggy,fog,0,0,4.12,1.86,3.53,0.96,2.49,6.67,141,1,0,1.783,,1016.56,,309.2,830,1004
2018112711,2018-11-27 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,4.45,1.89,3.8,0.96,2.94,8.3,131,0.82,1,5.421,,1016.03,,309.3,745,836
2018112712,2018-11-27 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.66,2.77,4.05,0.89,3.83,10.13,122,0.49,1,10.907,,1015.43,,310.2,991,852
2018112713,2018-11-27 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0442,0.18,6.4,3.4,4.54,0.88,4.34,11.48,129,0.71,0,9.181,rain,1014.52,,311.3,1000,468
2018112714,2018-11-27 14:00:00,Mostly Cloudy,partly-cloudy-day,0.2303,0.31,7.04,3.91,5.38,0.89,4.96,12.66,129,0.75,0,6.57,rain,1013.28,,312.5,1020,401
2018112715,2018-11-27 15:00:00,Possible Light Rain,rain,0.4715,0.47,7.68,4.46,5.9,0.88,5.57,12.9,137,0.85,0,9.319,rain,1012.18,,313.6,1093,560
2018112716,2018-11-27 16:00:00,Possible Light Rain,rain,0.6104,0.63,7.89,4.4,6.58,0.91,6.47,14.25,135,0.81,0,9.313,rain,1011.28,,314.5,1396,1029
2018112717,2018-11-27 17:00:00,Possible Light Rain,rain,0.6598,0.65,8.49,5.24,7.29,0.92,6.25,15.19,136,0.86,0,9.363,rain,1010.53,,315.4,3192,1666
2018112718,2018-11-27 18:00:00,Light Rain,rain,0.6345,0.7,9.09,6.02,7.55,0.9,6.17,13.42,134,0.91,0,6.042,rain,1009.87,,315.1,2870,1655
2018112719,2018-11-27 19:00:00,Possible Light Rain,rain,0.5895,0.68,9.68,6.81,8.53,0.93,6.08,13.15,147,0.81,0,8.063,rain,1009.61,,313.6,1534,1131
2018112720,2018-11-27 20:00:00,Possible Light Rain,rain,0.5451,0.62,10.44,10.44,9.25,0.92,4.33,10.61,173,0.89,0,8.659,rain,1009.56,,311.1,978,852
2018112721,2018-11-27 21:00:00,Possible Light Rain,rain,0.4581,0.54,10.63,10.63,9.42,0.92,3.1,8.31,180,0.75,0,8.947,rain,1009.62,,308.5,633,631
2018112722,2018-11-27 22:00:00,Mostly Cloudy,partly-cloudy-night,0.2282,0.34,10.25,10.25,9,0.92,2.59,6.32,191,0.77,0,8.532,rain,1009.81,,305.7,390,439
2018112723,2018-11-27 23:00:00,Overcast,cloudy,0.0442,0.19,9.78,8.59,9,0.95,2.46,4.52,193,0.89,0,5.878,rain,1010.11,,302.7,239,205
2018112800,2018-11-28 00:00:00,Overcast,cloudy,0,0,9.66,8.97,8.7,0.94,1.79,1.95,193,1,0,9.031,,1009.88,,302.2,114,131
2018112801,2018-11-28 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,9.42,9.42,8.68,0.95,1.07,3.63,146,0.5,0,8.154,,1009.62,,300.2,50,85
2018112802,2018-11-28 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0065,0.14,9.74,8.98,8.5,0.92,1.9,6.88,167,0.75,0,5.378,rain,1009.64,,298.3,20,56
2018112803,2018-11-28 03:00:00,Foggy,fog,0.0251,0.17,9.86,8.83,9.16,0.95,2.25,9.7,164,0.46,0,2.231,rain,1009.38,,296.6,21,37
2018112804,2018-11-28 04:00:00,Foggy,fog,0.0716,0.25,10.18,10.18,10.03,0.99,2.72,11.38,164,0.75,0,1.182,rain,1009.19,,295.1,32,38
2018112805,2018-11-28 05:00:00,Possible Drizzle,rain,0.169,0.39,10.51,10.51,10.14,0.98,3.95,12.63,161,0.96,0,1.998,rain,1008.88,,293.7,135,110
2018112806,2018-11-28 06:00:00,Possible Drizzle,rain,0.2742,0.49,11.09,11.09,10.21,0.94,4.75,13.31,156,0.96,0,6.345,rain,1008.79,,294.2,713,583
2018112807,2018-11-28 07:00:00,Possible Drizzle,rain,0.3552,0.52,11.33,11.33,11.11,0.99,4.71,14.04,162,0.76,0,10.183,rain,1008.66,,293.5,2203,1711
2018112808,2018-11-28 08:00:00,Possible Light Rain,rain,0.4144,0.52,12.21,12.21,11.52,0.96,3.8,14.55,183,0.81,0,10.585,rain,1008.57,,292.8,4105,3567
2018112809,2018-11-28 09:00:00,Possible Light Rain,rain,0.416,0.45,12.88,12.88,12.1,0.95,5.15,11.15,198,0.85,0,8.833,rain,1008.46,,291.6,2250,2022
2018112810,2018-11-28 10:00:00,Mostly Cloudy,partly-cloudy-day,0.2995,0.33,13,13,12.13,0.94,5.83,10.91,197,0.85,0,9.018,rain,1008.35,,289.6,1004,819
2018112811,2018-11-28 11:00:00,Overcast,cloudy,0.1629,0.17,13.04,13.04,12.09,0.94,6.45,11.94,198,0.91,1,10.547,rain,1008.21,,287,906,822
2018112812,2018-11-28 12:00:00,Mostly Cloudy,partly-cloudy-day,0.1043,0.18,13.1,13.1,11.94,0.93,6.11,15.72,193,0.85,1,6.689,rain,1007.58,,283.9,1135,878
2018112813,2018-11-28 13:00:00,Mostly Cloudy,partly-cloudy-day,0.1058,0.16,13.11,13.11,11.84,0.92,6.83,13.63,203,0.85,1,7.376,rain,1007.14,,282.2,1163,891
2018112814,2018-11-28 14:00:00,Mostly Cloudy,partly-cloudy-day,0.143,0.24,13.11,13.11,11.8,0.92,7.3,13.03,196,0.85,0,6.074,rain,1006.65,,281.1,1016,852
2018112815,2018-11-28 15:00:00,Overcast,cloudy,0.1871,0.26,13.22,13.22,10.93,0.86,7.76,14.09,198,0.92,0,8.794,rain,1006.34,,280.5,1093,878
2018112816,2018-11-28 16:00:00,Overcast,cloudy,0.2355,0.29,13.21,13.21,11.55,0.9,7.95,14.03,201,0.98,0,9.507,rain,1006.25,,280.3,1584,1201
2018112817,2018-11-28 17:00:00,Mostly Cloudy,partly-cloudy-night,0.2937,0.28,13.42,13.42,11.83,0.9,6.74,12.92,208,0.86,0,7.078,rain,1006.33,,280.7,3226,1924
2018112818,2018-11-28 18:00:00,Overcast,cloudy,0.3258,0.3,13.11,13.11,11.51,0.9,5.78,13.78,207,0.88,0,8.474,rain,1006.23,,283.1,2962,2015
2018112819,2018-11-28 19:00:00,Mostly Cloudy,partly-cloudy-night,0.2922,0.24,13.42,13.42,11.85,0.9,7.59,13.95,199,0.84,0,9.735,rain,1006.52,,283.7,1682,1353
2018112820,2018-11-28 20:00:00,Mostly Cloudy,partly-cloudy-night,0.232,0.21,13.83,13.83,11.58,0.86,7.23,15.07,216,0.75,0,9.586,rain,1006.96,,284.1,997,901
2018112821,2018-11-28 21:00:00,Mostly Cloudy,partly-cloudy-night,0.1837,0.2,14,14,11.36,0.84,6.97,16.04,220,0.75,0,10.003,rain,1007.32,,283.8,643,695
2018112822,2018-11-28 22:00:00,Mostly Cloudy,partly-cloudy-night,0.1382,0.21,13.61,13.61,11,0.84,6.58,13.94,206,0.75,0,11.503,rain,1007.59,,282.1,504,671
2018112823,2018-11-28 23:00:00,Mostly Cloudy,partly-cloudy-night,0.1002,0.22,13.73,13.73,10.74,0.82,5.72,12.87,210,0.75,0,14.037,rain,1007.8,,279.8,243,343
2018112900,2018-11-29 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0998,0.19,13.36,13.36,10.74,0.84,4.22,9.5,211,0.75,0,8.291,rain,1007.53,,281.4,148,220
2018112901,2018-11-29 01:00:00,Mostly Cloudy,partly-cloudy-night,0.1578,0.28,13.35,13.35,10.74,0.84,4.31,12.69,196,0.62,0,8.807,rain,1007.16,,280.1,76,122
2018112902,2018-11-29 02:00:00,Possible Drizzle,rain,0.2773,0.45,12.45,12.45,11.61,0.95,3.58,13.65,184,0.91,0,5.853,rain,1006.58,,278.6,36,95
2018112903,2018-11-29 03:00:00,Possible Light Rain,rain,0.4433,0.58,12.28,12.28,11.69,0.96,4.61,14.6,189,0.91,0,10.577,rain,1005.88,,277.8,23,40
2018112904,2018-11-29 04:00:00,Possible Light Rain,rain,0.7018,0.68,12.69,12.69,11.1,0.9,5.94,11.68,181,0.93,0,11.317,rain,1005.02,,278.1,33,35
2018112905,2018-11-29 05:00:00,Light Rain,rain,1.0414,0.79,12.39,12.39,11.12,0.92,6.37,10.78,179,1,0,8.387,rain,1004.01,,278.9,106,107
2018112906,2018-11-29 06:00:00,Light Rain,rain,1.1976,0.8,12.26,12.26,11.13,0.93,5.72,11.56,186,0.93,0,9.948,rain,1003.13,,279.6,723,506
2018112907,2018-11-29 07:00:00,Light Rain,rain,0.9631,0.82,12.73,12.73,11.06,0.9,6.3,13.02,174,0.81,0,10.407,rain,1002.14,,281.8,2178,1590
2018112908,2018-11-29 08:00:00,Light Rain,rain,0.5854,0.76,12.52,12.52,11.01,0.91,7.6,13.2,173,0.89,0,11.427,rain,1001.16,,284.5,4369,3338
2018112909,2018-11-29 09:00:00,Possible Drizzle,rain,0.3288,0.6,12.72,12.72,10.58,0.87,6.88,13.33,175,0.82,0,10.813,rain,1000.37,,286.9,2219,2001
2018112910,2018-11-29 10:00:00,Possible Drizzle,rain,0.187,0.46,12.72,12.72,10.42,0.86,7.94,14.99,188,0.77,0,10.979,rain,999.81,,288.2,999,907
2018112911,2018-11-29 11:00:00,Mostly Cloudy,partly-cloudy-day,0.098,0.26,13.38,13.38,9.12,0.75,8.68,15.98,188,0.63,1,12.099,rain,999.44,,289.1,840,769
2018112912,2018-11-29 12:00:00,Windy and Overcast,cloudy,0.0536,0.15,13.67,13.67,9.29,0.75,11.09,17.45,205,0.91,1,10.004,rain,998.7,,293.9,1067,1102
2018112913,2018-11-29 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0285,0.11,13,13,7.91,0.71,9.51,17.41,231,0.75,0,9.938,rain,999.16,,297.5,1038,1063
2018112914,2018-11-29 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0156,0.09,11.77,11.77,7.64,0.76,8.2,15.94,230,0.57,0,9.975,rain,1000.28,,301.8,884,922
2018112915,2018-11-29 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0122,0.09,11.19,11.19,7.49,0.78,6.34,15.93,222,0.56,0,10.003,rain,1001.05,,306.4,1003,1088
2018112916,2018-11-29 16:00:00,Mostly Cloudy,partly-cloudy-night,0.0611,0.15,11.43,11.43,8.03,0.8,6.35,10.98,213,0.59,0,10.003,rain,1001.48,,311.7,1543,1532
2018112917,2018-11-29 17:00:00,Mostly Cloudy,partly-cloudy-night,0.2319,0.3,11.78,11.78,8.48,0.8,6.89,12.49,210,0.75,0,10.003,rain,1001.71,,317.5,2988,2832
2018112918,2018-11-29 18:00:00,Mostly Cloudy,partly-cloudy-night,0.3563,0.32,11.84,11.84,9.29,0.84,7.55,14.63,218,0.75,0,10.003,rain,1001.99,,320.7,2819,2859
2018112919,2018-11-29 19:00:00,Mostly Cloudy,partly-cloudy-night,0.2184,0.24,11.66,11.66,7.88,0.78,5.86,14.39,209,0.51,0,10.152,rain,1002.31,,326.2,1527,1668
